kanji,heisig_number,heisig_keyword,components,primitive_count
結,1451,tie,thread; spiderman; aerosol; samurai; mouth
終,1452,end,thread; spiderman; winter; walking legs; ice; drop
級,1453,class,thread; spiderman; reach out; outstretched hands
紀,1454,chronicle,thread; spiderman; snake; self
紅,1455,crimson,thread; spiderman; craft
納,1456,settlement,thread; spiderman; inside; person; belt
紡,1457,spinning,thread; spiderman; compass; direction
紛,1458,distract,thread; spiderman; part; eight; sword; dagger
紹,1459,introduce,thread; spiderman; summon; seduce; sword; dagger; mouth
経,1460,sutra,thread; spiderman; spool; clod; toilet paper; crotch; soil; dirt; ground
紳,1461,sire,thread; spiderman; monkey; sun; day; stick
約,1462,promise,thread; spiderman; ladle
細,1463,dainty,thread; spiderman; rice field; brains
累,1464,accumulate,rice field; brains; thread; spiderman
索,1465,cord,bishop; cross; ten; needle; crown; thread; spiderman
総,1466,general,thread; spiderman; public; eight; elbows; heart
綿,1467,cotton,thread; spiderman; napkin; white; dove; towel
絹,1468,silk,thread; spiderman; mouth; moon; month; flesh; part of the body
繰,1469,winding,thread; spiderman; furniture; goods; mouth; tree; wood
継,1470,inherit,thread; spiderman; rice; fishhook
緑,1471,green,thread; spiderman; dustpan; broom; grains of rice
縁,1472,affinity,thread; spiderman; broom; sow; pig
網,1473,netting,thread; spiderman; glass jar; hood; horns; one; deceased; perish; top hat; fishhook
緊,1474,tense,loincloth; retainer; slave; crotch; thread; spiderman
紫,1475,purple,Prince; this here; stop; footprint; spoon; sitting on the ground; thread; spiderman
縛,1476,truss,thread; spiderman; acupuncturist; specialty; drop; ten; needle; rice field; brains; glue
縄,1477,straw rope,thread; spiderman; eels; sun; day
幼,1478,infancy,cocoon; power; muscle; arnold
後,1479,behind,Nelson; column; going; line; cocoon; walking legs
幽,1480,faint,seclude; cocoon; mountain
幾,1481,how many,cocoon; person; fiesta
機,1482,mechanism,tree; wood; abacus; how many; cocoon; person; fiesta
畿,1483,capital suburbs,cocoon; rice field; brains; fiesta
玄,1484,mysterious,top hat; cocoon
畜,1485,livestock,mysterious; top hat; cocoon; rice field; brains
蓄,1486,amass,flowers; livestock; mysterious; top hat; cocoon; rice field; brains
弦,1487,bowstring,bow; mysterious; top hat; cocoon
擁,1488,hug,finger; fingers; mysterious; top hat; cocoon; turkey
滋,1489,nourishing,water; water droplets; water pistol; double-mysterious; mothballs; horns; one; cocoon
慈,1490,mercy,double-mysterious; mothballs; horns; one; cocoon; heart
磁,1491,magnet,stone; rock; double-mysterious; mothballs; horns; one; cocoon
系,1492,lineage,stick; drop; thread; spiderman
係,1493,person in charge,person; lineage; drop; thread; spiderman
孫,1494,grandchild,child; lineage; drop; thread; spiderman
懸,1495,suspend,prefecture; eye; fishhook; small; little; lineage; stick; drop; thread; spiderman; heart
遜,1496,modest,grandchild; child; lineage; drop; thread; spiderman; road
却,1497,instead,gone; soil; dirt; ground; elbow; stamp
脚,1498,shins,skids; moon; month; flesh; part of the body; instead; gone; soil; dirt; ground; elbow; stamp
卸,1499,wholesale,horseshoe; horse; pantomime horse; noon; sign of the horse; stop; footprint; stamp
御,1500,honorable,Nelson; column; going; line; wholesale; horseshoe; pantomime horse; noon; sign of the horse; stop; footprint; stamp
服,1501,clothing,moon; month; flesh; part of the body; underpants; stamp; crotch
命,1502,fate,fit; meeting; umbrella; one; mouth; stamp
令,1503,orders,meeting; chop-seal; hanko
零,1504,zero,rain; weather; orders; meeting; chop-seal; hanko
齢,1505,age,teeth; tooth; stop; footprint; rice; shovel; orders; meeting; chop-seal; hanko
冷,1506,cool,ice; orders; meeting; chop-seal; hanko
領,1507,jurisdiction,orders; meeting; chop-seal; hanko; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
鈴,1508,small bell,metal; gold; orders; meeting; chop-seal; hanko
勇,1509,courage,chop-seal; hanko; male; rice field; brains; power; muscle; arnold
湧,1510,bubble up,water; water droplets; water pistol; courageous; courage; chop-seal; hanko; male; rice field; brains; power; muscle; arnold
通,1511,traffic,pogo stick; chop-seal; hanko; utilise; utilize; road
踊,1512,jump,wooden leg; mouth; stop; footprint; pogo stick; chop-seal; hanko; utilise; utilize
疑,1513,doubt,spoon; sitting on the ground; dart; drop; heavens; chop-seal; hanko; zoo; critters
擬,1514,mimic,finger; fingers; doubt; spoon; sitting on the ground; dart; drop; heavens; chop-seal; hanko; zoo; critters
凝,1515,congeal,ice; doubt; spoon; sitting on the ground; dart; drop; heavens; chop-seal; hanko; zoo; critters
範,1516,pattern,bamboo; car; fingerprint
犯,1517,crime,pack of wild dogs; fingerprint
氾,1518,widespread,water; water droplets; water pistol; fingerprint
厄,1519,unlucky,cliff; fingerprint
危,1520,dangerous,bound up; unlucky; cliff; fingerprint
宛,1521,address,house; mailbox; evening; fingerprint
腕,1522,arm,moon; month; flesh; part of the body; address; house; mailbox; evening; fingerprint
苑,1523,garden,flowers; mailbox; evening; fingerprint
怨,1524,grudge,mailbox; evening; fingerprint; heart
柳,1525,willow,tree; wood; blown eggs; sign of the hare; receipt; stamp
卵,1526,egg,sign of the hare; receipt; stamp; drops
留,1527,detain,receipt; sword; dagger; rice field; brains
瑠,1528,marine blue,king; jewel; ball; detain; receipt; dagger; sword; rice field; brains
貿,1529,trade,receipt; sword; dagger; shellfish; clam; oyster; eye; animal legs; eight
印,1530,stamp,staples
臼,1531,mortar,back to back staples
毀,1532,break,mortar; soil; dirt; ground; cruise missile; missile; wind; crotch
興,1533,entertain,staples; same; monks; hood; one; mouth; tool; animal legs; eight
酉,1534,sign of the bird,whiskey bottle; west; one
酒,1535,sake,water; water droplets; water pistol; whiskey bottle
酌,1536,bartending,whiskey bottle; ladle
酎,1537,hooch,whiskey bottle; glue
酵,1538,fermentation,whiskey bottle; filial piety; old man; child
酷,1539,cruel,whiskey bottle; revelation; cow; mouth
酬,1540,repay,whiskey bottle; state; stream; drop
酪,1541,dairy products,whiskey bottle; each; walking legs; mouth
酢,1542,vinegar,whiskey bottle; saw
酔,1543,drunk,whiskey bottle; ninety; nine; baseball; ten; needle
配,1544,distribute,whiskey bottle; snake; self
酸,1545,acid,whiskey bottle; streetwalker; Ministry of silly walks; John Cleese; license; elbow; human legs; walking legs
猶,1546,waver,furthermore; pack of wild dogs; chieftain; Molotov cocktail; animal horns; whiskey bottle
尊,1547,revered,chieftain; Molotov cocktail; animal horns; whiskey bottle; glue
豆,1548,beans,table; one; mouth
頭,1549,head,beans; table; one; mouth; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
短,1550,short,dart; drop; heavens; beans; table; one; mouth
豊,1551,bountiful,bend; beans; table; one; mouth
鼓,1552,drum,samurai; beans; table; one; mouth; branch; ten; needle; crotch
喜,1553,rejoice,drum; samurai; beans; table; one; mouth; mouth
樹,1554,timber-trees,tree; wood; drum; samurai; beans; table; one; mouth; glue
皿,1555,dish,
血,1556,blood,drop; dish
盆,1557,basin,part; eight; sword; dagger; dish
盟,1558,alliance,bright; sun; day; moon; month; flesh; part of the body; dish
盗,1559,steal,next; ice; lack; yawn; dish
温,1560,warm,water; water droplets; water pistol; sun; day; dish
蓋,1561,lid,flowers; gone; soil; dirt; ground; elbow; dish
監,1562,oversee,retainer; slave; reclining; lying down; one; floor; dish
濫,1563,overflow,water; water droplets; water pistol; oversee; retainer; slave; reclining; lying down; one; floor; dish
鑑,1564,specimen,metal; gold; oversee; retainer; slave; reclining; lying down; one; floor; dish
藍,1565,indigo,flowers; oversee; retainer; slave; reclining; lying down; one; floor; dish
猛,1566,fierce,pack of wild dogs; child; dish
盛,1567,boom,turn into; dish
塩,1568,salt,soil; dirt; ground; reclining; lying down; mouth; dish
銀,1569,silver,metal; gold
恨,1570,resentment,regret; Freud; state of mind; silver
根,1571,root,tree; wood; silver
即,1572,instant,silver; stamp
爵,1573,baron,claw; vulture; net; eye; silver; glue
節,1574,node,bamboo; instant; silver; stamp
退,1575,retreat,road; silver
限,1576,limit,pinnacle; parthenon; acropolis; silver
眼,1577,eyeball,eye; silver
良,1578,good,drop; silver
朗,1579,melodious,halo; drop; silver; moon; month; flesh; part of the body
浪,1580,wandering,water; water droplets; water pistol; halo; drop; silver
娘,1581,daughter,woman; halo; drop; silver
食,1582,eat,food; umbrella; good; halo; drop; silver
飯,1583,meal,eat; food; umbrella; good; halo; drop; silver; anti-; demonstration; cliff; crotch
飲,1584,drink,eat; food; umbrella; good; halo; drop; silver; lack; yawn
飢,1585,hungry,eat; food; umbrella; good; halo; drop; silver; wind
餓,1586,starve,eat; food; umbrella; good; halo; drop; silver; ego; hand; fiesta
飾,1587,decorate,eat; food; umbrella; good; halo; drop; silver; reclining; lying down; towel
餌,1588,feed,eat; food; umbrella; good; halo; drop; silver; ear
館,1589,Bldg.,eat; food; umbrella; good; halo; drop; silver; bureaucrat; house; maestro without baton
餅,1590,mochi,eat; food; umbrella; good; halo; drop; silver; puzzle; horns; two hands
養,1591,foster,sheep; eat; food; umbrella; good; halo; drop; silver
飽,1592,sated,eat; food; umbrella; good; halo; drop; silver; wrap; bound up; snake; self
既,1593,previously,silver; waitress
概,1594,outline,roots; tree; wood; silver; waitress; previously
慨,1595,rue,regret; resentment; Freud; state of mind; silver; waitress; previously
平,1596,even,water-lily; lily pad
呼,1597,call,mouth; even; water-lily; lily pad; question mark
坪,1598,two-mat area,soil; dirt; ground; even; water-lily; lily pad
評,1599,evaluate,say; words; keitai; mouth; even; water-lily; lily pad
刈,1600,reap,sheaf; sword; sabre; saber
刹,1601,moment,sheaf; tree; wood; sword; sabre; saber
希,1602,hope,sheaf; linen; by one’s side; towel
凶,1603,villain,sheaf; shovel
胸,1604,bosom,moon; month; flesh; part of the body; bound up; villain; sheaf; shovel
離,1605,detach,sheik; top hat; villain; sheaf; shovel; belt; elbow; turkey
璃,1606,crystal,king; jewel; ball; sheik; top hat; villain; sheaf; shovel; belt; elbow
殺,1607,kill,sheaf; tree; wood; cruise missile; missile; wind; crotch
爽,1608,bracing,large; St. Bernard; sheaf
純,1609,genuine,thread; spiderman; earthworm; drop; shovel; fishhook
頓,1610,immediate,earthworm; drop; shovel; fishhook; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
鈍,1611,dull,metal; gold; earthworm; drop; shovel; fishhook
辛,1612,spicy,stand up; vase; ten; needle
辞,1613,resign,tongue; thousand; mouth; spicy; stand up; vase; ten; needle
梓,1614,catalpa,tree; wood; spicy; stand up; vase; ten; needle
宰,1615,superintend,house; spicy; stand up; vase; ten; needle
壁,1616,wall,ketchup; flag; mouth; spicy; stand up; vase; ten; needle; soil; dirt; ground
璧,1617,holed gem,
避,1618,evade,ketchup; flag; mouth; spicy; stand up; vase; ten; needle; road
新,1619,new,red pepper; stand up; vase; tree; wood; axe
薪,1620,firewood,fuel; flowers; new; red pepper; stand up; vase; tree; wood; axe
親,1621,parent,red pepper; stand up; vase; tree; wood; see; telescope; eye; human legs
幸,1622,happiness,ten; needle; stand up; vase; ten; needle
執,1623,tenacious,happiness; ten; needle; stand up; vase; fat man; musashimaru; nine; baseball; drop
摯,1624,clasp,
報,1625,report,happiness; ten; needle; stand up; vase; underpants; stamp; crotch
叫,1626,shout,mouth; cornucopia
糾,1627,twist,thread; spiderman; cornucopia
収,1628,income,cornucopia; crotch
卑,1629,lowly,Wayne Slob; drop; rice field; brains; cornucopia; ten; needle
碑,1630,tombstone,stone; rock; lowly; Wayne Slob; drop; rice field; brains; cornucopia; ten; needle
陸,1631,land,pinnacle; parthenon; acropolis; mini-tractor; rice seedlings; soil; dirt; ground; human legs
睦,1632,intimate,eye; mini-tractor; rice seedlings; soil; dirt; ground; human legs
勢,1633,forces,mini-tractor; rice seedlings; soil; dirt; ground; human legs; fat man; musashimaru; round; nine; baseball; drop; power; muscle; arnold
熱,1634,heat,mini-tractor; rice seedlings; soil; dirt; ground; human legs; fat man; musashimaru; round; nine; baseball; drop; oven-fire; barbecue
菱,1635,diamond,flowers; Mao; soil; dirt; ground; human legs; walking legs
陵,1636,mausoleum,pinnacle; parthenon; acropolis; Mao; soil; dirt; ground; human legs; walking legs
亥,1637,sign of the hog,acorn; top hat
核,1638,nucleus,tree; wood; sign of the hog; acorn; top hat
刻,1639,engrave,sign of the hog; acorn; top hat; sword; sabre; saber
該,1640,above-stated,say; words; keitai; mouth; sign of the hog; acorn; top hat
骸,1641,remains,skeleton; joint; moon; month; flesh; part of the body; sign of the hog; acorn; top hat
劾,1642,censure,sign of the hog; acorn; top hat; power; muscle; arnold
述,1643,mention,resin; pole; road
術,1644,art,boulevard; going; resin; pole
寒,1645,cold,Baba Yaga’s hut; house; celery; animal legs; ice
塞,1646,block up,Baba Yaga’s hut; house; celery; animal legs; soil; dirt; ground
醸,1647,brew,whiskey bottle; grass skirt; top hat; eight; six; animal legs; celery; scarf
譲,1648,defer,say; words; keitai; mouth; grass skirt; top hat; eight; six; animal legs; celery; scarf
壌,1649,lot,soil; dirt; ground; grass skirt; top hat; eight; six; animal legs; celery; scarf
嬢,1650,lass,woman; grass skirt; top hat; eight; six; animal legs; celery; scarf
毒,1651,poison,grow up; mother; breasts
素,1652,elementary,grow up; thread; spiderman
麦,1653,barley,grow up; walking legs
青,1654,blue,grow up; moon; flesh
精,1655,refined,rice; blue; grow up; moon; flesh
請,1656,solicit,say; words; keitai; mouth; blue; grow up; moon; flesh
情,1657,feelings,Freud; state of mind; blue; grow up; moon; flesh
晴,1658,clear up,sun; day; blue; grow up; moon; flesh
清,1659,pure,water; water droplets; water pistol; blue; grow up; moon; flesh
静,1660,quiet,blue; grow up; moon; flesh; contend; bound up; rake
責,1661,blame,grow up; shellfish; clam; oyster; eye; animal legs; eight
績,1662,exploits,thread; spiderman; blame; grow up; shellfish; clam; oyster; eye; animal legs; eight
積,1663,volume,wheat; cereal; blame; grow up; shellfish; clam; oyster; eye; animal legs; eight
債,1664,bond,person; blame; grow up; shellfish; clam; oyster; eye; animal legs; eight
漬,1665,pickling,water; water droplets; water pistol; blame; grow up; shellfish; clam; oyster; eye; animal legs; eight
表,1666,surface,grow up; scarf
俵,1667,bag,person; surface; grow up; scarf
潔,1668,undefiled,water; water droplets; water pistol; flick knife; grow up; sword; dagger; thread; spiderman
契,1669,pledge,flick knife; grow up; dagger; large; St. Bernard
喫,1670,consume,mouth; pledge; flick knife; grow up; dagger; large; St. Bernard
害,1671,harm,mansion; house; grow up; mouth
轄,1672,control,car; harm; mansion; house; grow up; mouth
割,1673,proportion,harm; mansion; house; grow up; mouth; sword; sabre; saber
憲,1674,constitution,mansion; house; grow up; eye; cross-eyed; net; heart
生,1675,life,This is Your Life; cell; drop; grow up
星,1676,star,sun; day; life; This is Your Life; cell; drop; grow up
醒,1677,awakening,whiskey bottle; star; sun; day; life; This is Your Life; cell; drop; grow up
姓,1678,surname,woman; life; This is Your Life; cell; drop; grow up
性,1679,sex,Freud; state of mind; life; This is Your Life; cell; drop; grow up
牲,1680,animal sacrifice,cow; life; This is Your Life; cell; drop; grow up
産,1681,products,vase; stand up; cliff; life; This is Your Life; cell; drop; grow up
隆,1682,hump,pinnacle; parthenon; acropolis; walking legs; life; This is Your Life; cell; drop; grow up
峰,1683,summit,mountain; Segway; Macbeth; walking legs; bushes
蜂,1684,bee,insect; Segway; Macbeth; walking legs; bushes
縫,1685,sew,thread; spiderman; tryst; Segway; Macbeth; walking legs; bushes; road
拝,1686,worship,finger; fingers; one; ceiling; bushes
寿,1687,longevity,bushes; glue
鋳,1688,casting,metal; gold; longevity; bushes; glue
籍,1689,enroll,bamboo; christmas tree; wood; once upon a time; storyteller
春,1690,springtime,bonsai; sun; day
椿,1691,camellia,tree; wood; springtime; bonsai; sun; day
泰,1692,peaceful,bonsai; grains of rice
奏,1693,play music,bonsai; heavens
実,1694,reality,house; bonsai
奉,1695,dedicate,observance; bonsai; cornstalk
俸,1696,stipend,person; observance; dedicate; bonsai; cornstalk
棒,1697,rod,tree; wood; observance; dedicate; bonsai; cornstalk
謹,1698,discreet,say; words; keitai; mouth; cabbage; flowers; mouth; grow up
僅,1699,trifle,person; cabbage; flowers; mouth; grow up
勤,1700,diligence,cabbage; flowers; mouth; grow up; power; muscle; arnold
漢,1701,Sino-,sino; water; water droplets; water pistol; scarecrow; flowers; mouth; husband
嘆,1702,sigh,mouth; scarecrow; flowers; mouth; husband
難,1703,difficult,scarecrow; flowers; mouth; husband; turkey
華,1704,splendor,flowers; silage; ten; needle
垂,1705,droop,drop; silage; walking cane; stick; one; floor
唾,1706,saliva,mouth; droop; drop; silage; one; floor
睡,1707,drowsy,eye; droop; drop; silage; walking cane; stick; one; floor
錘,1708,spindle,metal; gold; droop; drop; silage; walking cane; stick; one; floor
乗,1709,ride,wheat; cereal; silage
剰,1710,surplus,ride; wheat; cereal; silage; sword; sabre; saber
今,1711,now,meeting; umbrella; one
含,1712,include,now; clock; mouth
貪,1713,covet,
吟,1714,versify,mouth; now; clock
念,1715,wish,now; clock; heart
捻,1716,wrench,finger; fingers; wish; wishbone; now; clock; heart
琴,1717,harp,king; jewel; ball; now; clock
陰,1718,shade,pinnacle; parthenon; acropolis; now; clock; rising cloud; two; elbow; wall
予,1719,beforehand,halberd with stroke missing
序,1720,preface,cave; beforehand
預,1721,deposit,beforehand; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
野,1722,plains,computer; beforehand
兼,1723,concurrently,animal horns; rake; stick
嫌,1724,dislike,woman; concurrently; animal horns; rake
鎌,1725,sickle,metal; gold; concurrently; animal horns; rake
謙,1726,self-effacing,say; words; keitai; mouth; concurrently; animal horns; rake
廉,1727,bargain,cave; concurrently; animal horns; rake
西,1728,west,one; four
価,1729,value,person; old west
要,1730,need,old west; woman
腰,1731,loins,moon; month; flesh; part of the body; need; old west; woman
票,1732,ballot,old west; altar; show; two; small
漂,1733,drift,water; water droplets; water pistol; ballot; old west; altar; show; two; small
標,1734,signpost,tree; wood; ballot; old west; altar; show; two; small
栗,1735,chestnut,old west; tree; wood
慄,1736,shudder,
遷,1737,transition,old west; large; St. Bernard; snake; self; road
覆,1738,capsize,old west; restore; Nelson; column; going; line; fold back; double back; reclining; lying down; sun; day; walking legs
煙,1739,smoke,hearth fire; old west; soil; dirt; ground
南,1740,south,ten; needle; belt; happiness; ten; needle; stand up; vase
楠,1741,camphor tree,tree; wood; south; ten; needle; belt; happiness; ten; needle; stand up; vase
献,1742,offering,south; ten; needle; belt; happiness; ten; needle; stand up; vase; chihuahua; dog; large; drop
門,1743,gates,
問,1744,question,gates; mouth
閲,1745,review,gates; devil; horns; elder brother; teenager; mouth; human legs
閥,1746,clique,gates; fell; person; fiesta
間,1747,interval,gates; sun; day
闇,1748,pitch dark,gates; sound; vase; stand up; sun; day
簡,1749,simplicity,bamboo; interval; gates; sun; day
開,1750,open,gates; two hands
閉,1751,closed,gates; genie
閣,1752,tower,gates; each; walking legs; mouth
閑,1753,leisure,gates; tree; wood
聞,1754,hear,gates; ear
潤,1755,wet,water; water droplets; water pistol; intercalate; gates; king; jewel; ball
欄,1756,column,tree; wood; gates; east; tree; wood; sun; day
闘,1757,fight,gates; beans; table; one; mouth; glue
倉,1758,godown,meeting; single gate; umbrella; stable door; mouth
創,1759,genesis,godown; meeting; single gate; umbrella; stable door; mouth; sword; sabre; saber
非,1760,un-,jail cell; prison bars
俳,1761,haiku,person; un-; jail cell; prison bars
排,1762,repudiate,finger; fingers; un-; jail cell; prison bars
悲,1763,sad,un-; jail cell; prison bars; heart
罪,1764,guilt,eye; cross-eyed; net; un-; jail cell; prison bars
輩,1765,comrade,un-; jail cell; prison bars; car
扉,1766,front door,door; one; ceiling; flag; un-; jail cell; prison bars
侯,1767,marquis,person; key; dart; drop; heavens
喉,1768,throat,mouth; marquis; person; key; dart; drop; heavens
候,1769,climate,marquis; person; stick; fred astaire; key; dart; drop; heavens
決,1770,decide,water; water droplets; water pistol; guillotine; key; St. Bernard
快,1771,cheerful,Freud; state of mind; guillotine; key; St. Bernard
偉,1772,admirable,person; locket; stick; key; mouth; monocle; sunglasses with one lens missing
違,1773,difference,locket; stick; key; mouth; monocle; sunglasses with one lens missing; road
緯,1774,horizontal,thread; spiderman; locket; stick; key; mouth; monocle; sunglasses with one lens missing
衛,1775,defense,defence; boulevard; going; locket; stick; key; mouth; monocle; sunglasses with one lens missing
韓,1776,Korea,korea; mist; ten; needle; early; sun; day; locket; stick; key; mouth; monocle; sunglasses with one lens missing
干,1777,dry,clothesline
肝,1778,liver,moon; month; flesh; part of the body; dry; clothesline
刊,1779,publish,dry; clothesline; sword; sabre; saber
汗,1780,sweat,water; water droplets; water pistol; dry; clothesline
軒,1781,flats,car; dry; clothesline
岸,1782,beach,mountain; cliff; dry; clothesline
幹,1783,tree trunk,mist; ten; needle; early; sun; day; umbrella; dry; clothesline
芋,1784,potato,flowers
宇,1785,eaves,house; potato
余,1786,too much,umbrella; potato; small
除,1787,exclude,pinnacle; parthenon; acropolis; scales; too much; umbrella; potato; small
徐,1788,gradually,Nelson; column; going; line; scales; too much; umbrella; potato; small
叙,1789,confer,scales; too much; umbrella; potato; small; crotch
途,1790,route,scales; too much; umbrella; potato; small; road
斜,1791,diagonal,scales; too much; umbrella; potato; small; mmeasuring cup; big dipper; The Plough; drop; ten; needle
塗,1792,paint,water; water droplets; water pistol; scales; too much; umbrella; potato; small; soil; dirt; ground
束,1793,bundle,Chaplin; tree; wood; mouth
頼,1794,trust,bundle; Chaplin; tree; wood; mouth; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
瀬,1795,rapids,water; water droplets; water pistol; trust; bundle; Chaplin; tree; wood; mouth; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
勅,1796,imperial order,bundle; Chaplin; tree; wood; mouth; power; muscle; arnold
疎,1797,alienate,zoo; critters; stop; footprint; bundle; Chaplin; tree; wood; mouth
辣,1798,bitter,
速,1799,quick,bundle; Chaplin; tree; wood; mouth; road
整,1800,organize,organise; bundle; Chaplin; tree; wood; mouth; taskmaster; correct; one; ceiling; stop; footprint
剣,1801,saber,sabre; awl; fit; meeting; umbrella; mouth; person; sword; sabre
険,1802,precipitous,pinnacle; parthenon; acropolis; awl; fit; meeting; umbrella; mouth; person
検,1803,examination,tree; wood; awl; fit; meeting; umbrella; mouth; person
倹,1804,frugal,person; awl; fit; meeting; umbrella; mouth; person
重,1805,heavy,thousand; computer; rice field; brains; soil; dirt; ground
動,1806,move,heavy; thousand; ri; computer; power; muscle; arnold
腫,1807,tumor,tumour; moon; month; flesh; part of the body; heavy; thousand; ri; computer
勲,1808,meritorious deed,move; heavy; thousand; ri; computer; power; muscle; arnold; oven-fire; barbecue
働,1809,work,person; move; heavy; thousand; ri; computer; power; muscle; arnold
種,1810,species,wheat; cereal; heavy; thousand; ri; computer
衝,1811,collide,boulevard; going; heavy; thousand; ri; computer
薫,1812,fragrant,flowers; heavy; thousand; ri; computer; oven-fire; barbecue
病,1813,ill,sickness; hospital; third class; one; ceiling; inside
痴,1814,stupid,sickness; hospital; know; dart; drop; heavens; mouth
痘,1815,pox,sickness; hospital; beans; table; one; mouth
症,1816,symptoms,sickness; hospital; correct; one; ceiling; stop; footprint
瘍,1817,carbuncle,
痩,1818,lose weight,sickness; hospital; Buddha’s hand; monkey; sun; day; stick; crotch
疾,1819,rapidly,sickness; hospital; dart; drop; heavens
嫉,1820,envy,woman; rapidly; sickness; hospital; dart; drop; heavens
痢,1821,diarrhea,sickness; hospital; profit; wheat; cereal; sword; sabre; saber
痕,1822,scar,sickness; hospital; silver
疲,1823,tired,exhausted; sickness; hospital; pelt; branch; ten; needle; crotch; hook
疫,1824,epidemic,sickness; hospital; cruise missile; missile; wind; crotch
痛,1825,pain,sickness; hospital; pogo stick; chop-seal; hanko; utilise; utilize
癖,1826,mannerism,sickness; hospital; ketchup; flag; mouth; spicy; stand up; vase; ten; needle
匿,1827,hide,box; young; flowers; right; by one’s side; mouth
匠,1828,artisan,box; axe
医,1829,doctor,box; dart; drop; heavens
匹,1830,equal,box; human legs
区,1831,ward,box; sheaf
枢,1832,hinge,tree; wood; ward; box; sheaf
殴,1833,assault,ward; box; sheaf; missile; cruise missile; wind; crotch
欧,1834,Europe,europe; ward; box; sheaf; lack; yawn
抑,1835,repress,finger; fingers; stamp album; box; stamps
仰,1836,faceup,face up; person; stamp album; box; stamps
迎,1837,welcome,stamp album; box; stamps; road
登,1838,ascend,teepee; wigwam; beans; table; one; mouth
澄,1839,lucidity,water; water droplets; water pistol; ascend; teepee; wigwam; beans; table; one; mouth
発,1840,discharge,teepee; wigwam; two; human legs
廃,1841,abolish,cave; dicharge; teepee; wigwam; two; human legs
僚,1842,colleague,person; pup tent; large; St. Bernard; sun; day; small; little
瞭,1843,obvious,eye; pup tent; large; St. Bernard; sun; day; small; little
寮,1844,dormitory,house; pup tent; large; St. Bernard; sun; day; small; little
療,1845,heal,sickness; hospital; pup tent; large; St. Bernard; sun; day; small; little
彫,1846,carve,circumference; running track; glass hood; earthenware jar; lidded crock; soil; dirt; ground; mouth; shape
形,1847,shape,two hands
影,1848,shadow,scenery; sun; day; capital; tall; top hat; mouth; small; little; shape
杉,1849,cedar,tree; wood; shape
彩,1850,coloring,claw; vulture; grab; tree; wood; shape
彰,1851,patent,badge; vase; stand up; sunflower; early; sun; day; ten; needle; shape
彦,1852,lad,vase; stand up; cliff; shape
顔,1853,face,lad; vase; stand up; cliff; shape; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
須,1854,ought,shape; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
膨,1855,swell,moon; month; flesh; part of the body; drum; samurai; beans; table; one; mouth; shape
参,1856,visit,nonplussed; elbow; large; St. Bernard; shape
惨,1857,wretched,Freud; state of mind; nonplussed; visit; elbow; large; St. Bernard; shape
修,1858,discipline,person; stick; fred astaire; taskmaster; shape
珍,1859,rare,king; jewel; ball; parasol; umbrella; shape
診,1860,checkup,check up; say; words; keitai; mouth; parasol; umbrella; shape
文,1861,sentence,plaid; kilt; Billy Connolly
対,1862,vis-a-vis,sentence; plaid; kilt; Billy Connolly; glue
紋,1863,family crest,thread; spiderman; sentence; plaid; kilt; Billy Connolly
蚊,1864,mosquito,insect; sentence; sentence; plaid; kilt; Billy Connolly
斑,1865,speckled,king; jewel; ball; sentence; plaid; kilt; Billy Connolly
斉,1866,adjusted,sentence; plaid; kilt; Billy Connolly; two; fenceposts; cabers
剤,1867,dose,adjust; adjusted; sentence; plaid; kilt; Billy Connolly; two; fenceposts; cabers; sword; sabre; saber
済,1868,finish,water; water droplets; water pistol; adjust; adjusted; sentence; plaid; kilt; Billy Connolly; two; fenceposts; cabers
斎,1869,purification,sentence; plaid; kilt; Billy Connolly; fenceposts; cabers; altar; show; two; small
粛,1870,solemn,rake; fenceposts; cabers; rice
塁,1871,bases,rice field; brains; sparkler; soil; dirt; ground
楽,1872,music,white; dove; sparkler; tree; wood
薬,1873,medicine,flowers; music; white; dove; sparkler; tree; wood
率,1874,ratio,mysterious; question mark; top hat; cocoon; sparkler; ten; needle
渋,1875,astringent,water; water droplets; water pistol; stop; footprint; sparkler
摂,1876,vicarious,finger; fingers; ear; sparkler
央,1877,center,large; St. Bernard; box body
英,1878,England,flowers; centre; center; large; St. Bernard
映,1879,reflect,sun; day; centre; center; large; St. Bernard
赤,1880,red,soil; dirt; ground; sword; dagger; small
赦,1881,pardon,red; taskmaster
変,1882,unusual,apple; walking legs
跡,1883,tracks,wooden leg; mouth; stop; footprint; apple
蛮,1884,barbarian,apple; insect
恋,1885,romance,apple; heart
湾,1886,gulf,water; water droplets; water pistol; apple; bow
黄,1887,yellow,salad; sprout; shoot; animal legs; eight
横,1888,sideways,tree; wood; yellow; salad; sprout; shoot; animal legs; eight
